symbol	ensg	mapped	log_ppm
UHRF1BP1L		False	-0.5287082889410615
MRFAP1L1		False	-0.5287082889410615
SERPINB10	ENSG00000242550	True	-0.5287082889410615
FASTK	ENSG00000164896	True	-0.5287082889410615
ESRRG	ENSG00000196482	True	-0.5287082889410615
RUBCN	ENSG00000145016	True	-0.530177984021837
MAP6D1	ENSG00000180834	True	-0.530177984021837
UBALD2	ENSG00000185262	True	-0.530177984021837
F8W6W0_HUMAN		False	-0.530177984021837
KIAA1210	ENSG00000250423	True	-0.530177984021837
EZH1	ENSG00000108799	True	-0.530177984021837
DAP	ENSG00000112977	True	-0.530177984021837
HERPUD1	ENSG00000051108	True	-0.5316526695878427
DHX35	ENSG00000101452	True	-0.5316526695878427
ZNF552	ENSG00000178935	True	-0.5316526695878427
PHLDA1	ENSG00000139289	True	-0.5316526695878427
CHI3L2	ENSG00000064886	True	-0.5316526695878427
CCNT2	ENSG00000082258	True	-0.5316526695878427
RBBP8NL		False	-0.5316526695878427
CCDC130		False	-0.5316526695878427
CDC42BPG	ENSG00000171219	True	-0.5331323796458906
FAM160B2		False	-0.5331323796458906
TMEM168	ENSG00000146802	True	-0.5331323796458906
TFDP2	ENSG00000114126	True	-0.5331323796458906
ERN1	ENSG00000178607	True	-0.5331323796458906
TCN2		False	-0.5331323796458906
KLK5	ENSG00000167754	True	-0.5331323796458906
C1QTNF5	ENSG00000223953	True	-0.5331323796458906
FAM83G	ENSG00000188522	True	-0.5331323796458906
MARVELD2	ENSG00000152939	True	-0.5331323796458906
SNAP47	ENSG00000143740	True	-0.5331323796458906
MECOM	ENSG00000085276	True	-0.5331323796458906
ATP13A3	ENSG00000133657	True	-0.5346171485515817
OSBPL6	ENSG00000079156	True	-0.5346171485515817
CA5B	ENSG00000169239	True	-0.5346171485515817
GDE1		False	-0.5346171485515817
TEDC1	ENSG00000185347	True	-0.5361070110140927
BSN	ENSG00000164061	True	-0.5361070110140927
MATN4		False	-0.5361070110140927
IBTK	ENSG00000005700	True	-0.5361070110140927
PCP4L1	ENSG00000248485	True	-0.5361070110140927
RELT		False	-0.5361070110140927
SLAMF8	ENSG00000158714	True	-0.5361070110140927
MTMR10	ENSG00000166912	True	-0.5361070110140927
TAPBPL	ENSG00000139192	True	-0.5361070110140927
HELZ2	ENSG00000130589	True	-0.5361070110140927
CDK15	ENSG00000138395	True	-0.5361070110140927
HOXA5		False	-0.5376020021010439
CLEC4G	ENSG00000182566	True	-0.5376020021010439
ZCCHC10	ENSG00000155329	True	-0.5376020021010439
EPHB1	ENSG00000154928	True	-0.5376020021010439
SIPA1L2	ENSG00000116991	True	-0.5376020021010439
ADGRL1	ENSG00000072071	True	-0.5376020021010439
RBL1	ENSG00000080839	True	-0.5391021572434522
TMCC3	ENSG00000057704	True	-0.5391021572434522
KANSL2	ENSG00000139620	True	-0.5391021572434522
SYNGR3	ENSG00000127561	True	-0.5406075122407692
ARHGAP26	ENSG00000145819	True	-0.5406075122407692
SPATA19	ENSG00000166118	True	-0.5406075122407692
HOXC6		False	-0.5406075122407692
KLRG2	ENSG00000188883	True	-0.5406075122407692
HACD1		False	-0.5406075122407692
CENPK		False	-0.5406075122407692
N4BP3	ENSG00000145911	True	-0.5406075122407692
GLYATL1	ENSG00000166840	True	-0.5421181032660077
KCNQ3		False	-0.5421181032660077
TNFRSF13C	ENSG00000159958	True	-0.5421181032660077
TNFAIP6	ENSG00000123610	True	-0.5421181032660077
MUS81	ENSG00000172732	True	-0.5421181032660077
UGGT2	ENSG00000102595	True	-0.5421181032660077
MFSD2B	ENSG00000205639	True	-0.5421181032660077
PXMP4	ENSG00000101417	True	-0.5421181032660077
ALKBH6		False	-0.5421181032660077
ETV4	ENSG00000175832	True	-0.543633966870957
CYP3A5		False	-0.543633966870957
PUSL1	ENSG00000169972	True	-0.543633966870957
UGT2B10	ENSG00000109181	True	-0.543633966870957
LINC00634		False	-0.5451551399914898
HMCN1	ENSG00000143341	True	-0.5451551399914898
AXIN1	ENSG00000103126	True	-0.5451551399914898
CYSRT1	ENSG00000197191	True	-0.5451551399914898
MACO1		False	-0.5451551399914898
CCDC174	ENSG00000154781	True	-0.5451551399914898
ZNF316		False	-0.5451551399914898
C18orf21	ENSG00000141428	True	-0.5466816599529624
WDR35	ENSG00000118965	True	-0.5466816599529624
PPM1D	ENSG00000170836	True	-0.5466816599529624
PCP2		False	-0.5466816599529624
ID3	ENSG00000117318	True	-0.5466816599529624
FAM89A	ENSG00000182118	True	-0.5482135644757098
SOX13		False	-0.5482135644757098
CEP350	ENSG00000135837	True	-0.5482135644757098
LARP6	ENSG00000166173	True	-0.5482135644757098
HYLS1	ENSG00000198331	True	-0.5482135644757098
RIMS1	ENSG00000079841	True	-0.5482135644757098
KRTAP9-8		False	-0.5482135644757098
RAB17	ENSG00000124839	True	-0.549750891680639
ERBB3	ENSG00000065361	True	-0.549750891680639
CCP110	ENSG00000103540	True	-0.549750891680639
ZFPM1	ENSG00000179588	True	-0.549750891680639
SLC27A6	ENSG00000113396	True	-0.549750891680639
ARHGAP39		False	-0.5512936800949201
CASZ1	ENSG00000130940	True	-0.5512936800949201
MARF1	ENSG00000166783	True	-0.5512936800949201
CABIN1	ENSG00000099991	True	-0.5512936800949201
SERINC3	ENSG00000132824	True	-0.5512936800949201
ESCO2		False	-0.5512936800949201
CYP1B1	ENSG00000138061	True	-0.5512936800949201
ABHD17A	ENSG00000129968	True	-0.5528419686577808
ACADL	ENSG00000115361	True	-0.5528419686577808
KNL1	ENSG00000137812	True	-0.5528419686577808
COX14	ENSG00000178449	True	-0.5543957967264024
ZKSCAN8	ENSG00000198315	True	-0.5543957967264024
DCUN1D3	ENSG00000188215	True	-0.5543957967264024
TMEM154	ENSG00000170006	True	-0.5543957967264024
CCDC141		False	-0.5543957967264024
RS1	ENSG00000102104	True	-0.5559552040819237
ATXN7		False	-0.5559552040819237
SLAMF7	ENSG00000026751	True	-0.5559552040819237
RAD51C		False	-0.5559552040819237
ERBB4	ENSG00000178568	True	-0.5559552040819237
NBPF6	ENSG00000186086	True	-0.5559552040819237
CASTOR1	ENSG00000239282	True	-0.5559552040819237
AMBRA1	ENSG00000110497	True	-0.5559552040819237
SLC25A26	ENSG00000144741	True	-0.5559552040819237
PMEPA1		False	-0.5559552040819237
IFT122	ENSG00000163913	True	-0.5575202309355514
SGO1	ENSG00000129810	True	-0.5575202309355514
GRAMD2B	ENSG00000155324	True	-0.5575202309355514
ZNF669	ENSG00000188295	True	-0.5575202309355514
ANGPTL4	ENSG00000167772	True	-0.5575202309355514
JADE3	ENSG00000102221	True	-0.5575202309355514
MGAT4B	ENSG00000161013	True	-0.5575202309355514
SEL1L3	ENSG00000091490	True	-0.5575202309355514
PRR15L	ENSG00000167183	True	-0.5575202309355514
KBTBD4	ENSG00000123444	True	-0.5575202309355514
SLC9B2	ENSG00000164038	True	-0.5590909179347823
MOSPD3	ENSG00000106330	True	-0.5590909179347823
POMGNT1	ENSG00000085998	True	-0.5590909179347823
NIPA1	ENSG00000170113	True	-0.5590909179347823
STUM		False	-0.5590909179347823
RERG	ENSG00000134533	True	-0.5590909179347823
TMPPE	ENSG00000188167	True	-0.5606673061697374
RSAD1	ENSG00000136444	True	-0.5606673061697374
PAX8	ENSG00000125618	True	-0.5606673061697374
CLDN1	ENSG00000163347	True	-0.5606673061697374
CERS4	ENSG00000090661	True	-0.562249437179612
MAD2L2	ENSG00000116670	True	-0.562249437179612
SAV1	ENSG00000151748	True	-0.562249437179612
PATZ1	ENSG00000100105	True	-0.562249437179612
CSDC2	ENSG00000172346	True	-0.562249437179612
PEX26	ENSG00000215193	True	-0.562249437179612
ZMIZ2	ENSG00000122515	True	-0.562249437179612
GON4L	ENSG00000116580	True	-0.562249437179612
COL6A6	ENSG00000206384	True	-0.563837352959244
DOT1L	ENSG00000104885	True	-0.563837352959244
DHFR2	ENSG00000178700	True	-0.563837352959244
SLC35A2	ENSG00000102100	True	-0.563837352959244
TOX2	ENSG00000124191	True	-0.563837352959244
CLDN18	ENSG00000066405	True	-0.563837352959244
YAE1	ENSG00000241127	True	-0.563837352959244
WIPF3	ENSG00000122574	True	-0.563837352959244
SIX5	ENSG00000177045	True	-0.563837352959244
DEAF1	ENSG00000177030	True	-0.5654310959658012
FOSL1	ENSG00000175592	True	-0.5654310959658012
CACNB1	ENSG00000067191	True	-0.5654310959658012
KCNA2	ENSG00000177301	True	-0.5654310959658012
ATG4A	ENSG00000101844	True	-0.5654310959658012
CCND3	ENSG00000112576	True	-0.5654310959658012
E2F6		False	-0.5654310959658012
PLAC9	ENSG00000189129	True	-0.5654310959658012
NEK1	ENSG00000137601	True	-0.5654310959658012
KDM5A		False	-0.5670307091255943
CT45A5	ENSG00000228836	True	-0.5670307091255943
CT45A3	ENSG00000269096	True	-0.5670307091255943
CT45A6	ENSG00000278289	True	-0.5670307091255943
CT45A7	ENSG00000273696	True	-0.5670307091255943
PCSK6	ENSG00000140479	True	-0.5670307091255943
LOC102724788		False	-0.5670307091255943
PODXL2	ENSG00000114631	True	-0.5670307091255943
GSDMB	ENSG00000073605	True	-0.5670307091255943
ENTPD2	ENSG00000054179	True	-0.5670307091255943
MLN	ENSG00000096395	True	-0.5670307091255943
ZNHIT3	ENSG00000273611	True	-0.5686362358410126
TAT		False	-0.5686362358410126
UGT1A10		False	-0.5686362358410126
KANSL3	ENSG00000114982	True	-0.5686362358410126
ELMO3	ENSG00000102890	True	-0.5686362358410126
PRRT3	ENSG00000163704	True	-0.5686362358410126
FAM76A	ENSG00000009780	True	-0.5686362358410126
CACNG8	ENSG00000142408	True	-0.5686362358410126
PLCL2	ENSG00000154822	True	-0.5702477199975919
ETS2		False	-0.5702477199975919
TYW5	ENSG00000162971	True	-0.5702477199975919
ZNF182	ENSG00000147118	True	-0.5702477199975919
F5H5T6_HUMAN		False	-0.5702477199975919
GPBP1L1	ENSG00000159592	True	-0.5702477199975919
OBI1	ENSG00000152193	True	-0.5702477199975919
ZNHIT1	ENSG00000106400	True	-0.5702477199975919
GPAT4	ENSG00000158669	True	-0.5702477199975919
SPHK2		False	-0.5702477199975919
TRIM36		False	-0.5718652059712112
HPS3	ENSG00000163755	True	-0.5718652059712112
ARSL	ENSG00000157399	True	-0.5718652059712112
GCNT3	ENSG00000140297	True	-0.5718652059712112
LGALS2	ENSG00000100079	True	-0.5718652059712112
SLC5A3		False	-0.5718652059712112
RASSF1	ENSG00000068028	True	-0.5718652059712112
MYCN		False	-0.5718652059712112
DTD2	ENSG00000129480	True	-0.5734887386354247
PPM1N		False	-0.5734887386354247
KLF2	ENSG00000127528	True	-0.5734887386354247
ZNF580	ENSG00000213015	True	-0.5734887386354247
HDAC11		False	-0.5734887386354247
KRTAP4-4		False	-0.5734887386354247
PCGF6		False	-0.5734887386354247
ZNF197	ENSG00000186448	True	-0.5734887386354247
MYOZ1	ENSG00000177791	True	-0.5734887386354247
NCKAP5L	ENSG00000167566	True	-0.5734887386354247
TMEM164	ENSG00000157600	True	-0.575118363368933
DPH3	ENSG00000154813	True	-0.575118363368933
ING3	ENSG00000071243	True	-0.575118363368933
ENSP00000492745		False	-0.575118363368933
KDM1B	ENSG00000165097	True	-0.575118363368933
RFX7	ENSG00000181827	True	-0.575118363368933
TGFB2		False	-0.575118363368933
CBX2	ENSG00000173894	True	-0.575118363368933
FAM174B	ENSG00000185442	True	-0.575118363368933
ADHFE1	ENSG00000147576	True	-0.5767541260631921
TRIM55	ENSG00000147573	True	-0.5767541260631921
MTF2		False	-0.5767541260631921
CEP135		False	-0.5767541260631921
FAM13A	ENSG00000138640	True	-0.5783960731301689
ZBTB3	ENSG00000185670	True	-0.5783960731301689
KCTD17	ENSG00000100379	True	-0.5783960731301689
OSMR	ENSG00000145623	True	-0.5783960731301689
LIPH	ENSG00000163898	True	-0.5783960731301689
OPRPN	ENSG00000171199	True	-0.5783960731301689
ATXN7-2		False	-0.5783960731301689
TBX2	ENSG00000121068	True	-0.5783960731301689
FBXO9		False	-0.5783960731301689
PRX	ENSG00000105227	True	-0.5783960731301689
AP1AR	ENSG00000138660	True	-0.5800442515102421
ZNF219	ENSG00000165804	True	-0.5800442515102421
TSPAN3	ENSG00000140391	True	-0.5800442515102421
ARHGAP23	ENSG00000275832	True	-0.5800442515102421
ZFP36	ENSG00000128016	True	-0.5800442515102421
OR5B2		False	-0.5800442515102421
UBE3B	ENSG00000151148	True	-0.5800442515102421
SLC20A1	ENSG00000144136	True	-0.5800442515102421
MAST4	ENSG00000069020	True	-0.5800442515102421
CCDC102A	ENSG00000135736	True	-0.5800442515102421
MAP2K5	ENSG00000137764	True	-0.5800442515102421
ITM2A		False	-0.5816987086802545
PRR13	ENSG00000205352	True	-0.5816987086802545
DHRS9	ENSG00000073737	True	-0.5816987086802545
RC3H1	ENSG00000135870	True	-0.5816987086802545
DACH2	ENSG00000126733	True	-0.5816987086802545
SIX4	ENSG00000100625	True	-0.5816987086802545
STARD5	ENSG00000172345	True	-0.583359492661719
BATF	ENSG00000156127	True	-0.583359492661719
SMPD2	ENSG00000135587	True	-0.583359492661719
TLE2	ENSG00000065717	True	-0.583359492661719
GTF2IRD2B		False	-0.583359492661719
SLC12A3	ENSG00000070915	True	-0.583359492661719
THAP12	ENSG00000137492	True	-0.583359492661719
SI	ENSG00000090402	True	-0.583359492661719
SHQ1	ENSG00000144736	True	-0.583359492661719
VTCN1	ENSG00000134258	True	-0.583359492661719
ATAD2B	ENSG00000119778	True	-0.583359492661719
CCDC28B	ENSG00000160050	True	-0.583359492661719
CELA2B		False	-0.583359492661719
TMEM159		False	-0.585026652029182
FUT11	ENSG00000196968	True	-0.585026652029182
CEP68	ENSG00000011523	True	-0.585026652029182
FCHO1	ENSG00000130475	True	-0.585026652029182
KRTAP10-8		False	-0.585026652029182
HEATR5A	ENSG00000129493	True	-0.585026652029182
SLC19A2	ENSG00000117479	True	-0.585026652029182
STXBP4	ENSG00000166263	True	-0.585026652029182
OR4K14		False	-0.585026652029182
SLC6A19	ENSG00000174358	True	-0.585026652029182
DXO	ENSG00000204348	True	-0.585026652029182
FAM78B	ENSG00000188859	True	-0.585026652029182
NEUROD6	ENSG00000164600	True	-0.5867002359187482
GRIP1	ENSG00000155974	True	-0.5867002359187482
PRODH	ENSG00000100033	True	-0.5867002359187482
SLFN13	ENSG00000154760	True	-0.5867002359187482
CLSTN3		False	-0.5867002359187482
UBL3	ENSG00000122042	True	-0.5883802940367698
ART4		False	-0.5883802940367698
ROR1		False	-0.5883802940367698
AP5M1	ENSG00000053770	True	-0.5883802940367698
GTF2IRD2		False	-0.5883802940367698
THAP4	ENSG00000176946	True	-0.5883802940367698
RNF220	ENSG00000187147	True	-0.5883802940367698
CHRD	ENSG00000090539	True	-0.5900668766687055
CCL23	ENSG00000274736	True	-0.5900668766687055
SLC30A5	ENSG00000145740	True	-0.5900668766687055
OR13F1		False	-0.5900668766687055
NCOA4	ENSG00000266412	True	-0.5900668766687055
DNER	ENSG00000187957	True	-0.5900668766687055
FAM90A1		False	-0.5900668766687055
ATF3	ENSG00000162772	True	-0.5900668766687055
GTF2IRD1	ENSG00000006704	True	-0.5900668766687055
FAM110B	ENSG00000169122	True	-0.5900668766687055
UBE3D	ENSG00000118420	True	-0.5900668766687055
ANKRD16	ENSG00000134461	True	-0.5917600346881504
CT45A8	ENSG00000278085	True	-0.5917600346881504
CT45A2	ENSG00000271449	True	-0.5917600346881504
CT45A9	ENSG00000270946	True	-0.5917600346881504
PTPRN	ENSG00000054356	True	-0.5917600346881504
RAD54L2	ENSG00000164080	True	-0.5917600346881504
NFE2L2	ENSG00000116044	True	-0.5917600346881504
JPH1	ENSG00000104369	True	-0.5917600346881504
SCGB1D1		False	-0.5917600346881504
CRB3	ENSG00000130545	True	-0.5934598195660449
AFMID	ENSG00000183077	True	-0.5934598195660449
TMEM39B	ENSG00000121775	True	-0.5934598195660449
PLSCR4	ENSG00000114698	True	-0.5934598195660449
ATP13A2	ENSG00000159363	True	-0.5934598195660449
SIX3		False	-0.5934598195660449
RNF146	ENSG00000118518	True	-0.5934598195660449
TMC4	ENSG00000167608	True	-0.5934598195660449
TMEM198	ENSG00000188760	True	-0.5934598195660449
GREM2	ENSG00000180875	True	-0.5934598195660449
CCNE1	ENSG00000105173	True	-0.5934598195660449
DNAL4	ENSG00000100246	True	-0.5934598195660449
SLC35D1		False	-0.5934598195660449
KDM5B	ENSG00000117139	True	-0.5934598195660449
SPRY2	ENSG00000136158	True	-0.595166283380062
RNF166		False	-0.595166283380062
LRRC25	ENSG00000175489	True	-0.595166283380062
CBLN4		False	-0.595166283380062
NPW	ENSG00000183971	True	-0.595166283380062
BTRC	ENSG00000166167	True	-0.595166283380062
UBD		False	-0.595166283380062
FKBPL	ENSG00000204315	True	-0.595166283380062
IL36RN		False	-0.5968794788241821
OGFOD3	ENSG00000181396	True	-0.5968794788241821
ADRA2A		False	-0.5968794788241821
ANKRD27	ENSG00000105186	True	-0.5968794788241821
FUT7		False	-0.5968794788241821
GLB1L	ENSG00000163521	True	-0.5968794788241821
KIR2DL4		False	-0.5968794788241821
CDYL2	ENSG00000166446	True	-0.5968794788241821
ARID5B	ENSG00000150347	True	-0.5968794788241821
TSPAN31	ENSG00000135452	True	-0.5968794788241821
ZYG11B	ENSG00000162378	True	-0.5968794788241821
KLHL11	ENSG00000178502	True	-0.5985994592184559
FBRSL1	ENSG00000112787	True	-0.5985994592184559
NBR1	ENSG00000188554	True	-0.6003262785189618
CEP78	ENSG00000148019	True	-0.6003262785189618
ANKRD22	ENSG00000152766	True	-0.6003262785189618
EXPH5		False	-0.6003262785189618
LY6G5B	ENSG00000240053	True	-0.6003262785189618
ANGPTL7		False	-0.6003262785189618
PTTG2	ENSG00000250254	True	-0.6003262785189618
ADAP2		False	-0.6003262785189618
SPATA18	ENSG00000163071	True	-0.6020599913279624
PEX7	ENSG00000112357	True	-0.6020599913279624
CD33	ENSG00000105383	True	-0.6020599913279624
SPRYD3	ENSG00000167778	True	-0.6020599913279624
PKD2	ENSG00000118762	True	-0.6020599913279624
MAPKAPK5	ENSG00000089022	True	-0.6020599913279624
TECPR1	ENSG00000205356	True	-0.6020599913279624
RMI1		False	-0.6020599913279624
FBLN7		False	-0.6020599913279624
CAVIN4	ENSG00000170681	True	-0.6020599913279624
XAGE1A		False	-0.6038006529042637
XAGE1B		False	-0.6038006529042637
SETX	ENSG00000107290	True	-0.6038006529042637
DRC3	ENSG00000171962	True	-0.6038006529042637
SELENON	ENSG00000162430	True	-0.6038006529042637
KLHL22		False	-0.6038006529042637
CCL20		False	-0.6038006529042637
SMIM8	ENSG00000111850	True	-0.6038006529042637
NLRP7	ENSG00000167634	True	-0.6038006529042637
METRNL	ENSG00000176845	True	-0.6038006529042637
ZNF618	ENSG00000157657	True	-0.6055483191737837
KAT6A	ENSG00000083168	True	-0.6055483191737837
PDGFC	ENSG00000145431	True	-0.6055483191737837
SACS	ENSG00000151835	True	-0.6055483191737837
FADS3	ENSG00000221968	True	-0.6055483191737837
UGT1A8		False	-0.6055483191737837
ACE2	ENSG00000130234	True	-0.6055483191737837
DMPK	ENSG00000104936	True	-0.6055483191737837
SPINK6	ENSG00000178172	True	-0.6055483191737837
TEKT2	ENSG00000092850	True	-0.6055483191737837
EFCAB14	ENSG00000159658	True	-0.6073030467403343
JAM2		False	-0.6073030467403343
SMTNL1		False	-0.6073030467403343
ARR3	ENSG00000120500	True	-0.6073030467403343
VCX3A	ENSG00000169059	True	-0.6073030467403343
CYP4F2	ENSG00000186115	True	-0.6073030467403343
FKBP1B	ENSG00000119782	True	-0.6073030467403343
NPY1R		False	-0.6073030467403343
SYNC	ENSG00000162520	True	-0.6073030467403343
FAM171A1	ENSG00000148468	True	-0.6090648928966209
DTX2	ENSG00000091073	True	-0.6090648928966209
VCX3B	ENSG00000205642	True	-0.6090648928966209
C1orf68		False	-0.6090648928966209
CCDC28A	ENSG00000024862	True	-0.6090648928966209
ADAL	ENSG00000168803	True	-0.6090648928966209
CACNB4	ENSG00000182389	True	-0.6090648928966209
SHH		False	-0.6090648928966209
FLYWCH1	ENSG00000059122	True	-0.6090648928966209
SPOCK2	ENSG00000107742	True	-0.6090648928966209
DNAJC16	ENSG00000116138	True	-0.6090648928966209
ATXN7L3	ENSG00000087152	True	-0.6090648928966209
SENP6	ENSG00000112701	True	-0.6108339156354675
MAML1	ENSG00000161021	True	-0.6108339156354675
GID4	ENSG00000141034	True	-0.6108339156354675
RTL9	ENSG00000243978	True	-0.6108339156354675
WHRN	ENSG00000095397	True	-0.6108339156354675
LIN7B		False	-0.6108339156354675
LPAR1		False	-0.6126101736612706
CENPT	ENSG00000102901	True	-0.6126101736612706
BTN3A1	ENSG00000026950	True	-0.6126101736612706
NKX2-3	ENSG00000119919	True	-0.6126101736612706
FCAR	ENSG00000186431	True	-0.6126101736612706
TPCN1	ENSG00000186815	True	-0.6126101736612706
GOLGA7B	ENSG00000155265	True	-0.6143937264016879
NT5DC4	ENSG00000144130	True	-0.6143937264016879
IFT43	ENSG00000119650	True	-0.6143937264016879
ENSP00000485615		False	-0.6143937264016879
DCLK2	ENSG00000170390	True	-0.6143937264016879
BRSK1	ENSG00000160469	True	-0.6143937264016879
VSIG10	ENSG00000176834	True	-0.6143937264016879
RNF135	ENSG00000181481	True	-0.6143937264016879
KIAA0355		False	-0.6143937264016879
BRF2	ENSG00000104221	True	-0.6161846340195687
NIBAN3	ENSG00000167483	True	-0.6161846340195687
CTAG2	ENSG00000126890	True	-0.6161846340195687
EGFL7	ENSG00000172889	True	-0.6161846340195687
PTCD1	ENSG00000106246	True	-0.6161846340195687
GPAM	ENSG00000119927	True	-0.6179829574251317
KDM6B	ENSG00000132510	True	-0.6179829574251317
MIER3	ENSG00000155545	True	-0.6179829574251317
TREM2	ENSG00000095970	True	-0.6179829574251317
AQP10	ENSG00000143595	True	-0.6179829574251317
PANK3	ENSG00000120137	True	-0.6179829574251317
SLC43A1	ENSG00000149150	True	-0.6179829574251317
EME1	ENSG00000154920	True	-0.6179829574251317
CADPS2		False	-0.6179829574251317
ADAMTS12	ENSG00000151388	True	-0.6179829574251317
ZBTB14	ENSG00000198081	True	-0.6179829574251317
ADAM22		False	-0.6179829574251317
ARL13B	ENSG00000169379	True	-0.619788758288394
DERPC	ENSG00000286140	True	-0.619788758288394
SMIM15		False	-0.619788758288394
