platform	arm	feature_id	uniprot	gene	ensg	n_samples	det_rate	det_rate_TDR1	det_rate_TDR4	mean_value	mean_value_detected	n_sequences	n_proteotypic	present	present_TDR1	present_TDR4
MS	Organoid	O75074	O75074	LRP3	ENSG00000130881	10.0	0.6	0.8	0.4	10.66964652115608	10.66964652115608	1.0	1.0	0	1	0
MS	Organoid	O75077	O75077	ADAM23	ENSG00000114948	10.0	1.0	1.0	1.0	18.511391340085922	18.511391340085922	5.0	5.0	1	1	1
MS	Organoid	O75083	O75083	WDR1	ENSG00000071127	10.0	1.0	1.0	1.0	25.113654624178327	25.113654624178327	32.0	32.0	1	1	1
MS	Organoid	O75084	O75084	FZD7	ENSG00000155760	10.0	1.0	1.0	1.0	23.66051936366236	23.66051936366236	9.0	6.0	1	1	1
MS	Organoid	O75093	O75093	SLIT1	ENSG00000187122	10.0	1.0	1.0	1.0	25.13890857520036	25.13890857520036	50.0	49.0	1	1	1
MS	Organoid	O75094	O75094	SLIT3	ENSG00000184347	10.0	0.9	1.0	0.8	15.924481301067406	15.924481301067406	15.0	15.0	1	1	1
MS	Organoid	O75095	O75095	MEGF6	ENSG00000162591	10.0	1.0	1.0	1.0	21.172747515368233	21.172747515368233	10.0	10.0	1	1	1
MS	Organoid	O75096	O75096	LRP4	ENSG00000134569	10.0	1.0	1.0	1.0	21.04700598277449	21.04700598277449	45.0	45.0	1	1	1
MS	Organoid	O75110	O75110	ATP9A	ENSG00000054793	10.0	1.0	1.0	1.0	23.8121304260638	23.8121304260638	21.0	18.0	1	1	1
MS	Organoid	O75112	O75112	LDB3	ENSG00000122367	10.0	0.9	0.8	1.0	23.60497210522075	23.604972105220746	5.0	5.0	1	1	1
MS	Organoid	O75113	O75113	N4BP1	ENSG00000102921	10.0	1.0	1.0	1.0	20.60536051611289	20.60536051611289	27.0	27.0	1	1	1
MS	Organoid	O75116	O75116	ROCK2	ENSG00000134318	10.0	1.0	1.0	1.0	23.585703634408503	23.585703634408503	47.0	47.0	1	1	1
MS	Organoid	O75122	O75122	CLASP2	ENSG00000163539	10.0	1.0	1.0	1.0	25.12587862687243	25.12587862687243	54.0	54.0	1	1	1
MS	Organoid	O75123	O75123	ZNF623	ENSG00000183309	10.0	0.4	0.2	0.6	19.26466926196426	19.26466926196426	2.0	2.0	0	0	0
MS	Organoid	O75127	O75127	PTCD1	ENSG00000106246	10.0	1.0	1.0	1.0	23.267440441010063	23.267440441010063	13.0	13.0	1	1	1
MS	Organoid	O75129	O75129	ASTN2	ENSG00000148219	10.0	0.9	0.8	1.0	20.000093137069772	20.00009313706977	7.0	7.0	1	1	1
MS	Organoid	O75131	O75131	CPNE3	ENSG00000085719	10.0	1.0	1.0	1.0	25.860599624842372	25.860599624842372	28.0	27.0	1	1	1
MS	Organoid	O75132	O75132	ZBED4	ENSG00000100426	10.0	1.0	1.0	1.0	14.993732230166177	14.993732230166177	10.0	10.0	1	1	1
MS	Organoid	O75140	O75140	DEPDC5	ENSG00000100150	10.0	1.0	1.0	1.0	21.267889049800974	21.267889049800974	27.0	27.0	1	1	1
MS	Organoid	O75143	O75143	ATG13	ENSG00000175224	10.0	1.0	1.0	1.0	20.188446344317878	20.188446344317878	15.0	15.0	1	1	1
MS	Organoid	O75145	O75145	PPFIA3	ENSG00000177380	10.0	1.0	1.0	1.0	22.808568263838616	22.808568263838616	43.0	38.0	1	1	1
MS	Organoid	O75146	O75146	HIP1R	ENSG00000130787	10.0	1.0	1.0	1.0	23.86655865293387	23.86655865293387	38.0	38.0	1	1	1
MS	Organoid	O75147	O75147	OBSL1	ENSG00000124006	10.0	1.0	1.0	1.0	23.49676376646896	23.49676376646896	43.0	43.0	1	1	1
MS	Organoid	O75150	O75150	RNF40	ENSG00000103549	10.0	1.0	1.0	1.0	22.393896756887564	22.393896756887564	25.0	25.0	1	1	1
MS	Organoid	O75151	O75151	PHF2	ENSG00000197724	10.0	1.0	1.0	1.0	22.37110694413342	22.37110694413342	32.0	30.0	1	1	1
MS	Organoid	O75152	O75152	ZC3H11A	ENSG00000058673	10.0	1.0	1.0	1.0	23.326269346097117	23.326269346097117	29.0	20.0	1	1	1
MS	Organoid	O75153	O75153	CLUH	ENSG00000132361	10.0	1.0	1.0	1.0	23.23003749418782	23.23003749418782	40.0	39.0	1	1	1
MS	Organoid	O75154	O75154	RAB11FIP3	ENSG00000090565	10.0	0.4	0.4	0.4	10.404753752955205	10.404753752955205	2.0	2.0	0	0	0
MS	Organoid	O75155	O75155	CAND2	ENSG00000144712	10.0	1.0	1.0	1.0	22.983989735246666	22.983989735246666	36.0	36.0	1	1	1
MS	Organoid	O75157	O75157	TSC22D2	ENSG00000196428	10.0	1.0	1.0	1.0	22.456194943237335	22.456194943237335	7.0	7.0	1	1	1
MS	Organoid	O75161	O75161	NPHP4	ENSG00000131697	10.0	0.8	0.8	0.8	19.3141160850234	19.3141160850234	4.0	4.0	1	1	1
MS	Organoid	O75164	O75164	KDM4A	ENSG00000066135	10.0	1.0	1.0	1.0	21.755052374822196	21.755052374822196	26.0	24.0	1	1	1
MS	Organoid	O75165	O75165	DNAJC13	ENSG00000138246	10.0	1.0	1.0	1.0	22.803812573809154	22.803812573809154	84.0	84.0	1	1	1
MS	Organoid	O75170	O75170	PPP6R2	ENSG00000100239	10.0	1.0	1.0	1.0	23.974323469784803	23.974323469784803	38.0	38.0	1	1	1
MS	Organoid	O75173	O75173	ADAMTS4	ENSG00000158859	10.0	0.9	1.0	0.8	22.04118940749904	22.04118940749904	20.0	20.0	1	1	1
MS	Organoid	O75175	O75175	CNOT3	ENSG00000088038	10.0	1.0	1.0	1.0	24.420048161681166	24.420048161681166	14.0	14.0	1	1	1
MS	Organoid	O75177	O75177	SS18L1	ENSG00000184402	10.0	1.0	1.0	1.0	20.147252274041527	20.147252274041527	5.0	5.0	1	1	1
MS	Organoid	O75179	O75179	ANKRD17	ENSG00000132466	10.0	1.0	1.0	1.0	24.40803242835877	24.40803242835877	43.0	30.0	1	1	1
MS	Organoid	O75182	O75182	SIN3B	ENSG00000127511	10.0	1.0	1.0	1.0	23.149081251486784	23.149081251486784	36.0	36.0	1	1	1
MS	Organoid	O75190	O75190	DNAJB6	ENSG00000105993	10.0	1.0	1.0	1.0	25.86235585104243	25.86235585104243	6.0	5.0	1	1	1
MS	Organoid	O75191	O75191	XYLB	ENSG00000093217	10.0	0.8	1.0	0.6	17.101461409052003	17.101461409052	3.0	3.0	1	1	0
MS	Organoid	O75192	O75192	PEX11A	ENSG00000166821	10.0	0.8	0.6	1.0	17.650081456954002	17.650081456954002	2.0	2.0	1	0	1
MS	Organoid	O75197	O75197	LRP5	ENSG00000162337	10.0	1.0	1.0	1.0	22.616422136242043	22.616422136242043	3.0	3.0	1	1	1
MS	Organoid	O75204	O75204	TMEM127	ENSG00000135956	10.0	1.0	1.0	1.0	19.167470101185863	19.167470101185863	2.0	2.0	1	1	1
MS	Organoid	O75208	O75208	COQ9	ENSG00000088682	10.0	1.0	1.0	1.0	21.36419977732367	21.36419977732367	8.0	8.0	1	1	1
MS	Organoid	O75223	O75223	GGCT	ENSG00000006625	10.0	1.0	1.0	1.0	24.469897372810465	24.469897372810465	10.0	10.0	1	1	1
MS	Organoid	O75251	O75251	NDUFS7	ENSG00000115286	10.0	1.0	1.0	1.0	25.493511706102034	25.493511706102034	8.0	8.0	1	1	1
MS	Organoid	O75264	O75264	SMIM24	ENSG00000095932	10.0	1.0	1.0	1.0	13.156028113839056	13.156028113839056	2.0	2.0	1	1	1
MS	Organoid	O75293	O75293	GADD45B	ENSG00000099860	10.0	0.2	0.0	0.4	9.985186270730782	9.985186270730782	1.0	1.0	0	0	0
MS	Organoid	O75298	O75298	RTN2	ENSG00000125744	10.0	0.8	0.8	0.8	19.459343989524257	19.459343989524257	5.0	5.0	1	1	1
MS	Organoid	O75306	O75306	NDUFS2	ENSG00000158864	10.0	1.0	1.0	1.0	24.835160783288266	24.835160783288266	19.0	19.0	1	1	1
MS	Organoid	O75312	O75312	ZPR1	ENSG00000109917	10.0	1.0	1.0	1.0	23.924216965489983	23.924216965489983	20.0	20.0	1	1	1
MS	Organoid	O75317	O75317	USP12	ENSG00000152484	10.0	1.0	1.0	1.0	20.74864435026626	20.74864435026626	4.0	4.0	1	1	1
MS	Organoid	O75319	O75319	DUSP11	ENSG00000144048	10.0	1.0	1.0	1.0	19.677304812766927	19.677304812766927	1.0	1.0	1	1	1
MS	Organoid	O75323	O75323	NIPSNAP2	ENSG00000146729	10.0	1.0	1.0	1.0	25.15983874047578	25.15983874047578	17.0	17.0	1	1	1
MS	Organoid	O75324	O75324	SNN	ENSG00000184602	10.0	1.0	1.0	1.0	17.79872213962572	17.79872213962572	2.0	2.0	1	1	1
MS	Organoid	O75325	O75325	LRRN2	ENSG00000170382	10.0	0.8	0.8	0.8	20.330595402759236	20.330595402759236	2.0	2.0	1	1	1
MS	Organoid	O75326	O75326	SEMA7A	ENSG00000138623	10.0	1.0	1.0	1.0	18.949657498859715	18.949657498859715	10.0	10.0	1	1	1
MS	Organoid	O75330	O75330	HMMR	ENSG00000072571	10.0	0.7	0.6	0.8	17.692847956413765	17.692847956413765	7.0	7.0	1	0	1
MS	Organoid	O75334	O75334	PPFIA2	ENSG00000139220	10.0	1.0	1.0	1.0	20.629674866945155	20.629674866945155	29.0	22.0	1	1	1
MS	Organoid	O75335	O75335	PPFIA4	ENSG00000143847	10.0	1.0	1.0	1.0	15.515410664516457	15.515410664516457	8.0	8.0	1	1	1
MS	Organoid	O75340	O75340	PDCD6	ENSG00000249915	10.0	1.0	1.0	1.0	26.431288992343106	26.431288992343106	10.0	10.0	1	1	1
MS	Organoid	O75342	O75342	ALOX12B	ENSG00000179477	10.0	0.1	0.2	0.0	13.593204354063287	13.593204354063287	1.0	1.0	0	0	0
MS	Organoid	O75346	O75346	ZNF253	ENSG00000256771	10.0	0.4	0.8	0.0	12.61911465029819	12.61911465029819	1.0	1.0	0	1	0
MS	Organoid	O75347	O75347	TBCA	ENSG00000171530	10.0	1.0	1.0	1.0	27.544304627848685	27.544304627848685	12.0	12.0	1	1	1
MS	Organoid	O75348	O75348	ATP6V1G1	ENSG00000136888	10.0	1.0	1.0	1.0	24.3244093158901	24.3244093158901	5.0	5.0	1	1	1
MS	Organoid	O75351	O75351	VPS4B	ENSG00000119541	10.0	1.0	1.0	1.0	24.163710348077537	24.163710348077537	16.0	16.0	1	1	1
MS	Organoid	O75352	O75352	MPDU1	ENSG00000129255	10.0	1.0	1.0	1.0	24.73694305039006	24.73694305039006	4.0	4.0	1	1	1
MS	Organoid	O75354	O75354	ENTPD6	ENSG00000197586	10.0	1.0	1.0	1.0	20.684294325262446	20.684294325262446	9.0	9.0	1	1	1
MS	Organoid	O75356	O75356	ENTPD5	ENSG00000187097	10.0	1.0	1.0	1.0	21.233737118326548	21.233737118326548	7.0	7.0	1	1	1
MS	Organoid	O75362	O75362	ZNF217	ENSG00000171940	10.0	0.7	0.8	0.6	16.2883540315514	16.288354031551403	4.0	4.0	1	1	0
MS	Organoid	O75365	O75365	PTP4A3	ENSG00000184489	10.0	1.0	1.0	1.0	23.41065908133393	23.41065908133393	4.0	4.0	1	1	1
MS	Organoid	O75367	O75367	MACROH2A1	ENSG00000113648	10.0	1.0	1.0	1.0	27.829510742649454	27.829510742649454	18.0	18.0	1	1	1
MS	Organoid	O75368	O75368	SH3BGRL	ENSG00000131171	10.0	1.0	1.0	1.0	26.183843184100716	26.183843184100716	10.0	10.0	1	1	1
MS	Organoid	O75369	O75369	FLNB	ENSG00000136068	10.0	1.0	1.0	1.0	24.569303889511577	24.569303889511577	105.0	105.0	1	1	1
MS	Organoid	O75373	O75373	ZNF737	ENSG00000237440	10.0	1.0	1.0	1.0	18.42662513037461	18.42662513037461	7.0	3.0	1	1	1
MS	Organoid	O75376	O75376	NCOR1	ENSG00000141027	10.0	1.0	1.0	1.0	24.031952167966896	24.031952167966896	48.0	44.0	1	1	1
MS	Organoid	O75379	O75379	VAMP4	ENSG00000117533	10.0	1.0	1.0	1.0	19.798493115541227	19.798493115541227	3.0	3.0	1	1	1
MS	Organoid	O75380	O75380	NDUFS6	ENSG00000145494	10.0	1.0	1.0	1.0	23.22471328060182	23.22471328060182	8.0	8.0	1	1	1
MS	Organoid	O75381	O75381	PEX14	ENSG00000142655	10.0	1.0	1.0	1.0	23.234077226611888	23.234077226611888	9.0	9.0	1	1	1
MS	Organoid	O75382	O75382	TRIM3	ENSG00000110171	10.0	1.0	1.0	1.0	23.567828534809063	23.567828534809063	33.0	30.0	1	1	1
MS	Organoid	O75385	O75385	ULK1	ENSG00000177169	10.0	1.0	1.0	1.0	19.926975362907452	19.926975362907452	13.0	13.0	1	1	1
MS	Organoid	O75386	O75386	TULP3	ENSG00000078246	10.0	1.0	1.0	1.0	17.744876747549426	17.744876747549426	7.0	7.0	1	1	1
MS	Organoid	O75390	O75390	CS	ENSG00000062485	10.0	1.0	1.0	1.0	26.91396891650793	26.91396891650793	17.0	17.0	1	1	1
MS	Organoid	O75391	O75391	SPAG7	ENSG00000091640	10.0	1.0	1.0	1.0	20.86050614865949	20.86050614865949	7.0	7.0	1	1	1
MS	Organoid	O75394	O75394	MRPL33	ENSG00000243147	10.0	1.0	1.0	1.0	17.523172322019107	17.523172322019107	2.0	2.0	1	1	1
MS	Organoid	O75396	O75396	SEC22B		10.0	1.0	1.0	1.0	25.664886787688324	25.664886787688324	17.0	17.0	1	1	1
MS	Organoid	O75398	O75398	DEAF1	ENSG00000177030	10.0	1.0	1.0	1.0	15.302828467760303	15.302828467760303	4.0	4.0	1	1	1
MS	Organoid	O75400	O75400	PRPF40A	ENSG00000196504	10.0	1.0	1.0	1.0	25.8370715383336	25.8370715383336	32.0	30.0	1	1	1
MS	Organoid	O75410	O75410	TACC1	ENSG00000147526	10.0	1.0	1.0	1.0	18.49941017374142	18.49941017374142	15.0	15.0	1	1	1
MS	Organoid	O75414	O75414	NME6	ENSG00000172113	10.0	1.0	1.0	1.0	19.959763443680536	19.959763443680536	6.0	6.0	1	1	1
MS	Organoid	O75419	O75419	CDC45	ENSG00000093009	10.0	0.9	1.0	0.8	13.310099423160406	13.310099423160406	4.0	4.0	1	1	1
MS	Organoid	O75420	O75420	GIGYF1	ENSG00000146830	10.0	1.0	1.0	1.0	19.050598005879273	19.050598005879273	15.0	15.0	1	1	1
MS	Organoid	O75425	O75425	MOSPD3	ENSG00000106330	10.0	1.0	1.0	1.0	15.848614527393332	15.848614527393332	5.0	5.0	1	1	1
MS	Organoid	O75427	O75427	LRCH4	ENSG00000077454	10.0	1.0	1.0	1.0	23.66903209852682	23.66903209852682	24.0	24.0	1	1	1
MS	Organoid	O75431	O75431	MTX2	ENSG00000128654	10.0	1.0	1.0	1.0	25.160194962662374	25.160194962662374	10.0	10.0	1	1	1
MS	Organoid	O75436	O75436	VPS26A	ENSG00000122958	10.0	1.0	1.0	1.0	23.649381280790713	23.649381280790713	17.0	16.0	1	1	1
MS	Organoid	O75438	O75438	NDUFB1	ENSG00000183648	10.0	1.0	1.0	1.0	23.197134243162626	23.197134243162626	7.0	7.0	1	1	1
MS	Organoid	O75439	O75439	PMPCB	ENSG00000105819	10.0	1.0	1.0	1.0	25.582050934434413	25.582050934434413	23.0	22.0	1	1	1
MS	Organoid	O75446	O75446	SAP30	ENSG00000164105	10.0	1.0	1.0	1.0	20.78073104911456	20.78073104911456	4.0	4.0	1	1	1
MS	Organoid	O75448	O75448	MED24		10.0	1.0	1.0	1.0	22.930791649301888	22.930791649301888	30.0	30.0	1	1	1
MS	Organoid	O75449	O75449	KATNA1	ENSG00000186625	10.0	1.0	1.0	1.0	18.536348139489952	18.536348139489952	3.0	3.0	1	1	1
MS	Organoid	O75460	O75460	ERN1	ENSG00000178607	10.0	1.0	1.0	1.0	17.432421985941218	17.432421985941218	5.0	5.0	1	1	1
MS	Organoid	O75461	O75461	E2F6	ENSG00000169016	10.0	1.0	1.0	1.0	22.911047697381704	22.911047697381704	5.0	5.0	1	1	1
MS	Organoid	O75467	O75467	ZNF324	ENSG00000083812	10.0	0.9	0.8	1.0	25.076941937462987	25.076941937462987	3.0	1.0	1	1	1
MS	Organoid	O75475	O75475	PSIP1	ENSG00000164985	10.0	1.0	1.0	1.0	27.60092187851486	27.60092187851486	27.0	26.0	1	1	1
MS	Organoid	O75477	O75477	ERLIN1	ENSG00000107566	10.0	1.0	1.0	1.0	23.456179452216713	23.456179452216713	11.0	11.0	1	1	1
MS	Organoid	O75478	O75478	TADA2A		10.0	1.0	1.0	1.0	16.307910534363526	16.307910534363526	6.0	6.0	1	1	1
MS	Organoid	O75486	O75486	SUPT3H	ENSG00000196284	10.0	1.0	1.0	1.0	20.926153324152367	20.926153324152367	4.0	4.0	1	1	1
MS	Organoid	O75487	O75487	GPC4	ENSG00000076716	10.0	1.0	1.0	1.0	24.784328580069175	24.784328580069175	21.0	19.0	1	1	1
MS	Organoid	O75489	O75489	NDUFS3	ENSG00000213619	10.0	1.0	1.0	1.0	25.534267339716706	25.534267339716706	17.0	17.0	1	1	1
MS	Organoid	O75493	O75493	CA11	ENSG00000063180	10.0	1.0	1.0	1.0	19.318458941104502	19.318458941104502	2.0	2.0	1	1	1
MS	Organoid	O75494	O75494	SRSF10	ENSG00000188529	10.0	1.0	1.0	1.0	26.267646497831613	26.267646497831613	9.0	6.0	1	1	1
MS	Organoid	O75503	O75503	CLN5	ENSG00000102805	10.0	1.0	1.0	1.0	22.572732363616606	22.572732363616606	6.0	6.0	1	1	1
MS	Organoid	O75506	O75506	HSBP1	ENSG00000230989	10.0	1.0	1.0	1.0	23.69644463319548	23.69644463319548	4.0	4.0	1	1	1
MS	Organoid	O75509	O75509	TNFRSF21	ENSG00000146072	10.0	0.8	1.0	0.6	15.066893273080343	15.066893273080343	4.0	4.0	1	1	0
MS	Organoid	O75521	O75521	ECI2	ENSG00000198721	10.0	1.0	1.0	1.0	25.68102517607184	25.68102517607184	18.0	18.0	1	1	1
MS	Organoid	O75525	O75525	KHDRBS3	ENSG00000131773	10.0	1.0	1.0	1.0	24.141480641880385	24.141480641880385	8.0	8.0	1	1	1
MS	Organoid	O75528	O75528	TADA3	ENSG00000171148	10.0	1.0	1.0	1.0	22.390237827537295	22.390237827537295	10.0	10.0	1	1	1
MS	Organoid	O75529	O75529	TAF5L	ENSG00000135801	10.0	1.0	1.0	1.0	19.585986969546823	19.585986969546823	14.0	14.0	1	1	1
MS	Organoid	O75530	O75530	EED	ENSG00000074266	10.0	1.0	1.0	1.0	23.63262027758973	23.63262027758973	18.0	18.0	1	1	1
MS	Organoid	O75531	O75531	BANF1	ENSG00000175334	10.0	1.0	1.0	1.0	27.5161245219169	27.5161245219169	8.0	8.0	1	1	1
MS	Organoid	O75533	O75533	SF3B1	ENSG00000115524	10.0	1.0	1.0	1.0	27.247502431071204	27.247502431071204	64.0	64.0	1	1	1
MS	Organoid	O75534	O75534	CSDE1	ENSG00000009307	10.0	1.0	1.0	1.0	23.981699192415164	23.981699192415164	42.0	42.0	1	1	1
MS	Organoid	O75541	O75541	ZNF821	ENSG00000102984	10.0	0.7	0.8	0.6	12.569050511683951	12.569050511683951	4.0	4.0	1	1	0
MS	Organoid	O75553	O75553	DAB1	ENSG00000173406	10.0	1.0	1.0	1.0	19.180178084671045	19.180178084671045	5.0	5.0	1	1	1
MS	Organoid	O75554	O75554	WBP4	ENSG00000120688	10.0	1.0	1.0	1.0	20.58498657516678	20.58498657516678	6.0	6.0	1	1	1
MS	Organoid	O75564	O75564	JRK		10.0	1.0	1.0	1.0	18.751530178784133	18.751530178784133	6.0	6.0	1	1	1
MS	Organoid	O75569	O75569	PRKRA	ENSG00000180228	10.0	1.0	1.0	1.0	25.497214754868672	25.497214754868672	18.0	18.0	1	1	1
MS	Organoid	O75570	O75570	MTRF1	ENSG00000120662	10.0	0.9	1.0	0.8	19.622638054243666	19.622638054243666	5.0	5.0	1	1	1
MS	Organoid	O75575	O75575	CRCP	ENSG00000241258	10.0	1.0	1.0	1.0	19.734281488077745	19.734281488077745	4.0	4.0	1	1	1
MS	Organoid	O75581	O75581	LRP6	ENSG00000070018	10.0	1.0	1.0	1.0	17.855198380105072	17.855198380105072	13.0	10.0	1	1	1
MS	Organoid	O75582	O75582	RPS6KA5	ENSG00000100784	10.0	1.0	1.0	1.0	21.648902052696627	21.648902052696627	19.0	17.0	1	1	1
MS	Organoid	O75586	O75586	MED6	ENSG00000133997	10.0	1.0	1.0	1.0	21.23377557662308	21.23377557662308	10.0	10.0	1	1	1
MS	Organoid	O75592	O75592	MYCBP2	ENSG00000005810	10.0	1.0	1.0	1.0	24.92708358409873	24.92708358409873	94.0	94.0	1	1	1
MS	Organoid	O75596	O75596	CLEC3A	ENSG00000166509	10.0	0.3	0.4	0.2	17.414194927297356	17.414194927297356	1.0	1.0	0	0	0
MS	Organoid	O75600	O75600	GCAT	ENSG00000100116	10.0	1.0	1.0	1.0	21.38934765348365	21.38934765348365	11.0	11.0	1	1	1
MS	Organoid	O75607	O75607	NPM3	ENSG00000107833	10.0	1.0	1.0	1.0	20.98987588907101	20.98987588907101	4.0	4.0	1	1	1
MS	Organoid	O75608	O75608	LYPLA1	ENSG00000120992	10.0	1.0	1.0	1.0	24.66044762752896	24.66044762752896	8.0	8.0	1	1	1
MS	Organoid	O75610	O75610	LEFTY1	ENSG00000243709	10.0	0.7	0.6	0.8	22.790438960295997	22.790438960295997	6.0	6.0	1	0	1
MS	Organoid	O75616	O75616	ERAL1	ENSG00000132591	10.0	1.0	1.0	1.0	17.615478304562245	17.615478304562245	10.0	10.0	1	1	1
MS	Organoid	O75629	O75629	CREG1	ENSG00000143162	10.0	1.0	1.0	1.0	18.058782410931304	18.058782410931304	2.0	2.0	1	1	1
MS	Organoid	O75635	O75635	SERPINB7	ENSG00000166396	10.0	1.0	1.0	1.0	17.41980298877583	17.41980298877583	2.0	2.0	1	1	1
MS	Organoid	O75643	O75643	SNRNP200	ENSG00000144028	10.0	1.0	1.0	1.0	26.290587844125213	26.290587844125213	130.0	129.0	1	1	1
MS	Organoid	O75648	O75648	TRMU	ENSG00000100416	10.0	1.0	1.0	1.0	13.82864646905412	13.82864646905412	4.0	4.0	1	1	1
MS	Organoid	O75663	O75663	TIPRL	ENSG00000143155	10.0	1.0	1.0	1.0	25.65083970952378	25.65083970952378	14.0	14.0	1	1	1
MS	Organoid	O75665	O75665	OFD1	ENSG00000046651	10.0	1.0	1.0	1.0	19.231913189749612	19.231913189749612	9.0	9.0	1	1	1
MS	Organoid	O75674	O75674	TOM1L1	ENSG00000141198	10.0	1.0	1.0	1.0	21.003071008324323	21.003071008324323	8.0	8.0	1	1	1
MS	Organoid	O75676	O75676	RPS6KA4	ENSG00000162302	10.0	1.0	1.0	1.0	17.24399695798512	17.24399695798512	9.0	9.0	1	1	1
MS	Organoid	O75683	O75683	SURF6	ENSG00000148296	10.0	1.0	1.0	1.0	20.027142676544674	20.027142676544674	8.0	8.0	1	1	1
MS	Organoid	O75688	O75688	PPM1B	ENSG00000138032	10.0	1.0	1.0	1.0	23.335173106326085	23.335173106326085	16.0	16.0	1	1	1
MS	Organoid	O75689	O75689	ADAP1	ENSG00000105963	10.0	1.0	1.0	1.0	21.23847518954822	21.23847518954822	12.0	11.0	1	1	1
MS	Organoid	O75691	O75691	UTP20	ENSG00000120800	10.0	1.0	1.0	1.0	24.1554799901004	24.1554799901004	68.0	68.0	1	1	1
MS	Organoid	O75694	O75694	NUP155	ENSG00000113569	10.0	1.0	1.0	1.0	24.948436132146746	24.948436132146746	48.0	48.0	1	1	1
MS	Organoid	O75695	O75695	RP2	ENSG00000102218	10.0	1.0	1.0	1.0	24.59827165245316	24.59827165245316	12.0	12.0	1	1	1
MS	Organoid	O75716	O75716	STK16	ENSG00000115661	10.0	1.0	1.0	1.0	18.84815401813633	18.84815401813633	6.0	6.0	1	1	1
MS	Organoid	O75717	O75717	WDHD1	ENSG00000198554	10.0	1.0	1.0	1.0	28.124859157576378	28.124859157576378	36.0	36.0	1	1	1
MS	Organoid	O75718	O75718	CRTAP	ENSG00000170275	10.0	1.0	1.0	1.0	23.383418249703023	23.383418249703023	20.0	19.0	1	1	1
MS	Organoid	O75746	O75746	SLC25A12	ENSG00000115840	10.0	1.0	1.0	1.0	23.502678963807444	23.502678963807444	25.0	25.0	1	1	1
MS	Organoid	O75752	O75752	B3GALNT1	ENSG00000169255	10.0	1.0	1.0	1.0	16.435605720408383	16.435605720408383	2.0	2.0	1	1	1
MS	Organoid	O75771	O75771	RAD51D	ENSG00000185379	10.0	1.0	1.0	1.0	13.317607048071233	13.317607048071233	3.0	3.0	1	1	1
MS	Organoid	O75781	O75781	PALM	ENSG00000099864	10.0	1.0	1.0	1.0	25.155857198167617	25.155857198167617	13.0	13.0	1	1	1
MS	Organoid	O75787	O75787	ATP6AP2	ENSG00000182220	10.0	1.0	1.0	1.0	23.532872717752717	23.532872717752717	15.0	15.0	1	1	1
MS	Organoid	O75792	O75792	RNASEH2A	ENSG00000104889	10.0	1.0	1.0	1.0	23.416927586561826	23.416927586561826	8.0	8.0	1	1	1
MS	Organoid	O75794	O75794	CDC123	ENSG00000151465	10.0	1.0	1.0	1.0	22.394218103245002	22.394218103245002	12.0	12.0	1	1	1
MS	Organoid	O75807	O75807	PPP1R15A	ENSG00000087074	10.0	0.3	0.4	0.2	10.136020557688916	10.136020557688916	1.0	1.0	0	0	0
MS	Organoid	O75808	O75808	CAPN15	ENSG00000103326	10.0	1.0	1.0	1.0	16.52173242535819	16.52173242535819	5.0	5.0	1	1	1
MS	Organoid	O75815	O75815	BCAR3	ENSG00000137936	10.0	1.0	1.0	1.0	19.111294082445653	19.111294082445653	16.0	15.0	1	1	1
MS	Organoid	O75817	O75817	POP7	ENSG00000172336	10.0	1.0	1.0	1.0	21.05624647520827	21.05624647520827	3.0	3.0	1	1	1
MS	Organoid	O75818	O75818	RPP40	ENSG00000124787	10.0	1.0	1.0	1.0	21.905985966851137	21.905985966851137	12.0	12.0	1	1	1
MS	Organoid	O75820	O75820	ZNF189	ENSG00000136870	10.0	1.0	1.0	1.0	20.6268534882078	20.6268534882078	4.0	4.0	1	1	1
MS	Organoid	O75821	O75821	EIF3G	ENSG00000130811	10.0	1.0	1.0	1.0	24.08243143044949	24.08243143044949	21.0	21.0	1	1	1
MS	Organoid	O75822	O75822	EIF3J	ENSG00000104131	10.0	1.0	1.0	1.0	24.5217538855046	24.5217538855046	17.0	17.0	1	1	1
MS	Organoid	O75828	O75828	CBR3	ENSG00000159231	10.0	1.0	1.0	1.0	22.701969961270358	22.701969961270358	6.0	6.0	1	1	1
MS	Organoid	O75829	O75829	CNMD	ENSG00000136110	10.0	0.9	0.8	1.0	15.461244276341015	15.461244276341015	1.0	1.0	1	1	1
MS	Organoid	O75832	O75832	PSMD10	ENSG00000101843	10.0	1.0	1.0	1.0	26.565761222572867	26.565761222572867	16.0	16.0	1	1	1
MS	Organoid	O75843	O75843	AP1G2	ENSG00000213983	10.0	1.0	1.0	1.0	18.457859064964907	18.457859064964907	6.0	6.0	1	1	1
MS	Organoid	O75844	O75844	ZMPSTE24	ENSG00000084073	10.0	1.0	1.0	1.0	23.69158377952817	23.69158377952817	15.0	15.0	1	1	1
MS	Organoid	O75845	O75845	SC5D	ENSG00000109929	10.0	1.0	1.0	1.0	22.185170380406227	22.185170380406227	3.0	3.0	1	1	1
MS	Organoid	O75864	O75864	PPP1R37	ENSG00000104866	10.0	1.0	1.0	1.0	25.287246588642287	25.287246588642287	18.0	18.0	1	1	1
MS	Organoid	O75865	O75865	TRAPPC6A	ENSG00000007255	10.0	1.0	1.0	1.0	19.650379761889756	19.650379761889756	4.0	4.0	1	1	1
